row_id,reactant_name,product_name,yield (%),temperature (℃),pressure (MPa),time (h),catalyst_1_name,catalyst_1_loading_mol%,catalyst_2_name,catalyst_2_loading_mol%,catalyst_3_name,catalyst_3_loading_mol%,catalyst_4_name,catalyst_4_loading_mol%,reagent_1_name,reagent_2_name,solvent_1,solvent_2,solvent_3,solvent_4,reference,publication_year,extraction_status,catalyst_system_type,all_solvents_normalized
2963,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.8,80.0,0.30001,,tetrabutylammonium bromide,,,,,,,,,,,,,,Reagent/catalyst PatentSHANGHAI RUKUN NEW MAT CO LTD; SHANGHAI RUKUN NEW MAT; CN116462654; (2023); (A) Chine‐ seSHANGHAI RUKUN NEW MAT,2023,valid,ionic_liquid,
2964,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,140.0,0.1,,imidazolium,,,,,,,,,,ethyl acetate,,,,"Catalytic behavior Liao, Xu;Wang, Zeyu;Kong, Lingzheng;Gao, Xilin;He, Jiao;Huang, Dongha;Lin, Jinqing; Molecular catalysis; vol. 535; (2023); Art.No: 112834",2023,valid,ionic_liquid,ethyl acetate
2965,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,20.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Pressure Pan, Xuze;Si, Xuezhen;Zhang, Xiaoying;Yao, Qingxia;Li, Yunwu;Duan, Wenzeng;Qiu, Yi;Su, Jie;Huang, Xian‐ qiang; Dalton Transactions; vol. 52; nb. 12; (2023); p. 3896 - 3906",2023,valid,ionic_liquid,无溶剂
2967,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,85.0,,,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"With tetra-(n-butyl)ammonium iodide, 2-(quinolin-8-ylcarbamoyl)phenyl tellurenyl iodide, T= 85 °C , Catalytic behav‐ ior Jain, Saket;Batabyal, Monojit;Thorat, Raviraj Ananda;Choudhary, Pratibha;Jha, Raushan Kumar;Kumar, Sangit; Chemistry - A European Journal; vol. 29; nb. 49; (2023); Art.No: e202301502",2023,valid,unknown,
2969,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,25.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior Wang, Jian-Ge;Liu, Yang;Liu, Chun-Mei;Chen, Jing-Huo;Yang, Guang; Dalton Transactions; vol. 52; nb. 27; (2023); p. 9275 - 9281",2023,valid,ionic_liquid,无溶剂
2971,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",96.0,80.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Catalytic behavior, Reagent/catalyst Yu, Xueyue;Gu, Jiaming;Liu, Xinyao;Chang, Zhiyong;Liu, Yunling; Inorganic Chemistry; vol. 62; nb. 29; (2023); p. 11518 - 11527",2023,valid,ionic_liquid,
2972,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,50.0,0.50001,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior Seal, Nilanjan;Palakkal, Athulya S.;Pillai, Renjith S.;Neogi, Subhadip; Inorganic Chemistry; vol. 62; nb. 29; (2023); p. 11528 - 11540",2023,valid,ionic_liquid,无溶剂
2973,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.0,80.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior Qiao, Na;Xin, Xiao-Yan;Wang, Wen-Min;Wu, Zhi-Lei;Cui, Jian-Zhong; Dalton Transactions; vol. 52; nb. 31; (2023); p. 10725 - 10736",2023,valid,ionic_liquid,无溶剂
2974,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",91.0,100.0,2.00003,,tetrabutylammonium iodide,,,,,,,,,,无溶剂,,,,"Sealed tube Prasad, Divya;Alla, Sarat Chandra;Bawiskar, Dipak B.;Gholap, Sandeep Suryabhan;Jadhav, Arvind H.; Catal‐ ysis Letters; vol. 154; nb. 4; (2024); p. 1581 - 1602",2024,valid,ionic_liquid,无溶剂
2976,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",96.5,89.8,0.1,,potassium iodide,,,,,,,,,,,,,,"Temperature, Reagent/catalyst Li, Ningning;Liu, Xuanbo;Zhang, Yuhang;Liu, Sen;Wang, Xionglei;Chang, Tao;Zhu, Zheng;Qin, Shenjun;Hao, YongjingS246882312300562X; Molecular catalysis; vol. 549; (2023); Art.No: 113479",2023,valid,metal_halide,
2977,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,50.0,1.00001,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Liu, Bo-Han;Luo, Xian-Sheng;Deng, Han-Lin;Zhang, Zhi-Hao;Fan, Wen-Hao;Zhang, Qi;Huang, Mu-Hua; Jour‐ nal of Polymer Science; vol. 62; nb. 8; (2024); p. 1706 - 1713",2024,valid,ionic_liquid,
2979,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,25.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Zhao, Xiaoli;Tang, Yue;Wang, Yuxuan;Rong, Xinjing;Wu, Pengyan;Li, Zihan;Cai, Ning;Deng, Xinyi;Wang, Jian; Chemical Communications; vol. 59; nb. 73; (2023); p. 10944 - 10947",2023,valid,ionic_liquid,
2982,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,85.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Qing, Yuting;Tan, Ziyun;Zhang, Hejinglong;Wang, Yanwei;Shi, Yize;Yuan, Dan;Li, Wenyi;Yao, Yingming; Or‐ ganometallics; vol. 42; nb. 15; (2023); p. 2102 - 2110",2023,valid,ionic_liquid,
2983,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,60.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Sealed tube, Catalytic behavior, Reagent/catalyst, Temperature Wang, Wen-Min;Cheng, Rui-Rui;Wu, Zhi-Lei;Cui, Jian-Zhong; Inorganic Chemistry; vol. 62; nb. 37; (2023); p. 14902 - 14911",2023,valid,ionic_liquid,无溶剂
2984,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,20.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Said, Amir;Zhang, Guanyun;Wang, Dexin;Chen, Guanjie;Liu, Yanshu;Gao, Fangfang;Tung, Chen-Ho;Wang, Yifeng; Inorganic Chemistry; vol. 62; nb. 33; (2023); p. 13476 - 13484",2023,valid,ionic_liquid,
2986,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,20.0,0.101325,,tetra-(n-butyl)ammonium iodide,,tetrabutylammonium iodide,3.0,,,,,,,,,,,"2.4 General Procedure fortheSynthesis ofCyclicCarbonates fromEpoxide andCO2(5 and7) General procedure: Epoxide 4 (or 6) (1.0 equiv.), Catalyst 3 (3.0mol %) and cocatalystTBAI (6.0mol %) were taken in a 5.0mL screw capvial with magnetic stir bead and sealed with septum. Then,the carbon dioxide purged through a needle balloon and thereaction was continued at room temperature for 24.0h. Aftercompletion of the reaction as monitored by TLC, the conversionsof the reactions were obtained by GC and then thecyclic carbonate product was isolated by column chromatographicpurifcation using 60-120 silica gel. Mixture of ethylacetate in petroleum ether was used as eluent to aford thecorresponding product 5 (or 7) in the pure form. With 2-((E)-((Z)-4-hydroxypent-3-en-2-ylidene)amino)phenol, tetra-(n-butyl)ammonium iodide, T= 20 °C , Sealed tube, Catalytic behavior Roy, Shilpa;Das, Koushik;Halder, Sandipan; Catalysis Letters; vol. 154; nb. 5; (2024); p. 2243 - 2254",2024,valid,ionic_liquid,
2987,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",94.0,80.0,0.50001,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Torabi, Hossein;Eshghi, Hossein;Ghodsinia, Sara S.E.;Sanati-Tirgan, Parvin; Molecular catalysis; vol. 550; (2023); Art.No: 113552",2023,valid,ionic_liquid,无溶剂
2990,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,60.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Si, Xuezhen;Yao, Qingxia;Pan, Xuze;Zhang, Xiaoying;Zhang, Chenglu;Li, Zhanqiang;Duan, Wenzeng;Hou, Jinle;Huang, Xianqiang; Inorganic Chemistry; vol. 62; nb. 37; (2023); p. 15006 - 15014",2023,valid,ionic_liquid,无溶剂
2991,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.0,110.0,1.50002,,L-arginine,,,,,,,,,,无溶剂,,,,"Inert atmosphere, Green chemistry Wang, Fan;Xie, Congxia;Song, Hongbing;Jin, Xin; Green Chemistry; vol. 25; nb. 20; (2023); p. 8134 - 8144",2023,valid,unknown,无溶剂
2992,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,20.0,0.101325,,tetra-(n-butyl)ammonium iodide,,tetrabutylammonium iodide,3.0,,,,,,,无溶剂,,,,"2.4 General Procedure fortheSynthesis ofCyclicCarbonates fromEpoxide andCO2(5 and7) General procedure: Epoxide 4 (or 6) (1.0 equiv.), Catalyst 3 (3.0mol %) and cocatalystTBAI (6.0mol %) were taken in a 5.0mL screw capvial with magnetic stir bead and sealed with septum. Then,the carbon dioxide purged through a needle balloon and thereaction was continued at room temperature for 24.0h. Aftercompletion of the reaction as monitored by TLC, the conversionsof the reactions were obtained by GC and then thecyclic carbonate product was isolated by column chromatographicpurifcation using 60-120 silica gel. Mixture of ethylacetate in petroleum ether was used as eluent to aford thecorresponding product 5 (or 7) in the pure form. With 2-((E)-((Z)-4-hydroxypent-3-en-2-ylidene)amino)phenol, tetra-(n-butyl)ammonium iodide in neat (no solvent), T= 20 °C , Sealed tube, Green chemistry, Catalytic behavior Roy, Shilpa;Das, Koushik;Halder, Sandipan; Catalysis Letters; vol. 154; nb. 5; (2024); p. 2243 - 2254",2024,valid,ionic_liquid,无溶剂
2994,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",81.0,25.0,,,tetra-(n-butyl)ammonium iodide,,tetrahydroxydiboron,,,,,,,,无溶剂,,,,"With tetrahydroxydiboron, tetra-(n-butyl)ammonium iodide in neat (no solvent), T= 25 - 35 °C Luo, Yuhui;Chen, Fei;Zhang, Hao;Liu, Jichang;Liu, Ning; Journal of Organic Chemistry; vol. 88; nb. 22; (2023); p. 15717 - 15725",2023,valid,unknown,无溶剂
2995,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",83.4,75.0,0.68901,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior Piyawongsiri, Thitirat;Laiwattanapaisarn, Nattiya;Virachotikul, Arnut;Chumsaeng, Phongnarin;Phomphrai, Khamphee; ChemPlusChem; vol. 88; nb. 12; (2023); Art.No: e202300559",2023,valid,ionic_liquid,无溶剂
2996,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,60.0,4.00006,,tetrabutylammonium bromide,,,,,,,,,,DMF,,,,"Catalytic behavior, Reagent/catalyst, Pressure, Time, Temperature Bilyachenko, Alexey N.;Gutsul, Evgenii I.;Khrustalev, Victor N.;Chusova, Olga;Dorovatovskii, Pavel V.;Aliye‐ va, Vusala A.;Paninho, Ana B.;Nunes, Ana V. M.;Mahmudov, Kamran T.;Shubina, Elena S.;Pombeiro, Arman‐ do J. L.; Inorganic Chemistry; vol. 62; nb. 38; (2023); p. 15537 - 15549",2023,valid,ionic_liquid,DMF
2999,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",86.0,70.0,0.1,,tetrabutylammonium chloride,,tetrabutylammonium bromide,,tetra-(n-butyl)ammonium iodide,,triphenylphosphine,,,,,,,,"Miao, Chang-Qing;Yan, Jie-Chen;Yang, Chen;Wang, Jia-Li;Ding, Jia-Le;Chen, Si-Rong;Ge, Juan-Xiu;Wang, Ni;Hou, Yin-Ling; Polyhedron; vol. 243; (2023); Art.No: 116509",2023,valid,ionic_liquid,
3002,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,100.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Ge, Bangdi;Ye, Yu;Yan, Yan;Luo, Hao;Chen, Yuze;Meng, Xianyu;Song, Xiaowei;Liang, Zhiqiang; Inorganic Chemistry; vol. 62; nb. 47; (2023); p. 19288 - 19297",2023,valid,ionic_liquid,无溶剂
3003,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",88.3,80.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Zhou, Peipei;Zhou, Xia;Song, Zitong;Shao, Danyi;Wang, Dongmei; Journal of Solid State Chemistry; vol. 331; (2024); Art.No: 124500",2024,valid,ionic_liquid,
3004,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",95.0,120.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Microwave irradiation, Re‐ agent/catalyst Akbaba, Sercan;Alvarez, Marie;Groni, Sihem;Sch?llhorn, Bernd;Fave, ClaireS0040403923004707; Tetrahedron Letters; vol. 130; (2023); Art.No: 154760",2023,valid,ionic_liquid,
3006,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.9,80.0,1.00001,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Liu, Lu;Liu, Ziyi;Cui, Jingnan;Ning, Guiling;Gong, Weitao; Chinese Chemical Letters; vol. 35; nb. 1; (2024); Art.No: 108422",2024,valid,ionic_liquid,无溶剂
3007,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,100.0,1.00001,,tetrabutylammonium bromide,,,,,,,,,,water,cyclohexane,,,"High pressure, Sealed tube, Catalytic behavior, Reagent/catalyst Cai, Miao;Chen, Xiao-Li;Yan, Rui-Kui;Li, Yi-Fei;Gao, Miao-Miao;Liu, Shuai;Liu, Jia-Chen; Journal of Molecular Structure; vol. 1299; (2024); Art.No: 137314",2024,valid,ionic_liquid,water; cyclohexane
3012,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,120.0,0.80001,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Temperature, Pressure Chen, Shuang-Shuang;Li, Lei-Lei;Liu, Shuang;Liu, Shu-Yuan;Wang, Wen-Zhen;Xu, Xiao-Han; Journal of Mo‐ lecular Structure; vol. 1302; (2024); Art.No: 137504",2024,valid,ionic_liquid,
3014,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,120.0,0.50001,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Wang, Xiaoli;Li, Jingzhe;Kou, Manchang;Dou, Wei;Bai, Dongjie;Tang, Xiaoliang;Tang, Yu;Liu, Weisheng; In‐ organic Chemistry; vol. 62; nb. 46; (2023); p. 19015 - 19024",2023,valid,ionic_liquid,
3015,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",100.0,80.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Schlenk techni‐ que, Catalytic behavior, Reagent/catalyst Xiong, Peng;Xie, Ting-Ting;Zhou, Mi;Li, Shi-Ming;Wang, Xiu-Jian;Ni, Qing-Ling;Gui, Liu-Cheng; Journal of Mo‐ lecular Structure; vol. 1303; (2024); Art.No: 137466",2024,valid,ionic_liquid,
3017,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Said, Amir;Chen, Guanjie;Zhang, Guanyun;Wang, Dexin;Liu, Yanshu;Gao, Fangfang;Wang, Guo;Tung, Chen- Ho;Wang, Yifeng; Dalton Transactions; vol. 53; nb. 8; (2024); p. 3666 - 3674",2024,valid,ionic_liquid,
3019,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,55.0,0.2,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Reagent/catalyst, Temperature, Concentration Song, Jing-Yi;Chen, Xu;Wang, Yu-Mei;Luo, Xiao;Zhang, Tian-E.;Ning, Guo-Hong;Li, Dan; Chemistry - An Asian Journal; vol. 18; nb. 23; (2023); Art.No: e202300857",2023,valid,ionic_liquid,
3021,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",96.0,80.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Zhang, Yuanhang;Xu, Siji;Huang, Kun;Zhang, Xiang-Yu;Qin, Da-Bin;Zhao, Bin; Crystal Growth and Design; vol. 23; nb. 11; (2023); p. 7873 - 7881",2023,valid,ionic_liquid,
3023,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",42.0,100.0,0.10133,,potassium iodide,,,,,,,,,,,,,,"Yu, Jinfa;Sun, Xiangying; New Journal of Chemistry; vol. 48; nb. 10; (2024); p. 4245 - 4252",2024,valid,metal_halide,
3024,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",96.0,80.0,5.00008,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Bilyachenko, Alexey N.;Khrustalev, Victor N.;Dorovatovskii, Pavel V.;Shul’pina, Lidia S.;Ikonnikov, Nikolay S.;Shubina, Elena S.;Lobanov, Nikolai N.;Aliyeva, Vusala A.;Nunes, Ana V. M.;Mahmudov, Kamran T.;Kozlov, Yuriy N.;Pombeiro, Armando J. L.; Inorganic Chemistry; vol. 63; nb. 4; (2024); p. 1909 - 1918",2024,valid,ionic_liquid,无溶剂
3025,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,,0.10133,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Irradiation Wang, Dexin;Liu, Yanshu;Chen, Guanjie;Gao, Fangfang;Zhang, Guanyun;Wang, Guo;Tung, Chen-Ho;Wang, Yifeng; Inorganic Chemistry; vol. 62; nb. 51; (2023); p. 21074 - 21082",2023,valid,ionic_liquid,
3030,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",96.0,60.0,1.00001,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Autoclave Xu, Liangsheng;Wang, Yu;Sun, Zhenkun;Chen, Zheng;Zhao, Guofeng;Kühn, Fritz E.;Jia, Wei-Guo;Yun, Ruir‐ ui;Zhong, Rui; Inorganic Chemistry; vol. 63; nb. 4; (2024); p. 1828 - 1839",2024,valid,ionic_liquid,
3031,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.0,70.0,,,tetrabutylammonium bromide,,,,,,,,,,,,,,"With tetrabutylammomium bromide, Zn(2+)*C H N O S(2-)8 4 4 2 *C10H8N2, T= 70 °C , Kinetics, Catalytic behavior, Reagent/ catalyst Eskemech, Alehegn;Chand, Hushan;Karmakar, Anirban;Krishnan, Venkata;Koner, Rik Rani; Inorganic Chem‐ istry; vol. 63; nb. 8; (2024); p. 3757 - 3768",2024,valid,ionic_liquid,
3032,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,50.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Reagent/ catalyst Kan, Liang;Zhang, Lei;Dong, Long-Zhang;Wang, Xiao-Han;Li, Run-Han;Guo, Chenxing;Li, Xiaopeng;Yan, Yong;Li, Shun-Li;Lan, Ya-Qian; Advanced Materials; vol. 36; nb. 15; (2024); Art.No: 2310061",2024,valid,ionic_liquid,无溶剂
3033,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,100.0,1.01332,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Tempera‐ ture Ma, Fa-Xue;Lyu, Lei-Yan;Chen, Jiawei;Huang, Tao;Zhang, Teng;Cao, Rong; Chemical Communications; vol. 60; nb. 10; (2024); p. 1293 - 1296",2024,valid,ionic_liquid,
3034,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.0,80.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Catalytic behav ior, Reagent/catalyst, Temperature Ghosh, Subhrajyoti;Mukherjee, Srijan;Karthik, Veerappan;Bera, Priti;Dhakshinamoorthy, Amarajothi;Biswas, Shyam; Journal of Materials Chemistry C; vol. 12; nb. 12; (2024); p. 4460 - 4472",2024,valid,ionic_liquid,
3036,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.0,70.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Kinetics, Catalytic behavior, Reagent/catalyst, Temperature Eskemech, Alehegn;Chand, Hushan;Karmakar, Anirban;Krishnan, Venkata;Koner, Rik Rani; Inorganic Chem‐ istry; vol. 63; nb. 8; (2024); p. 3757 - 3768",2024,valid,ionic_liquid,无溶剂
3037,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",95.0,100.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Bao, Wen-Li;Kuai, Jie;Gao, Hai-Yang;Zheng, Meng-Qi;Sun, Zhong-Hua;He, Ming-Yang;Chen, Qun;Zhang, Zhi- Hui; Dalton Transactions; vol. 53; nb. 14; (2024); p. 6215 - 6223",2024,valid,ionic_liquid,
3038,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.6,80.0,1.00001,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Sealed tube, Catalytic behavior, Re‐ agent/catalyst, Temperature Zhang, Weilong;Li, Zhuo;Yu, Xue-Fang;Zhang, Kaisheng;Liu, Senmiao;Du, Yujie;Guo, Qi;Zhang, Lixue;Ding, Xin;Tang, Hua;Peng, Yanhua;Yang, Xiaolong; Inorganic Chemistry; vol. 63; nb. 6; (2024); p. 2954 - 2966",2024,valid,ionic_liquid,
3042,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,80.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Yin, Lin;Huang, Jian-Bo;Yue, Tian-Cai;Wang, Lu-Lu;Wang, Duo-Zhi; Journal of Molecular Structure; vol. 1309; (2024); Art.No: 138165",2024,valid,ionic_liquid,
3043,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,70.0,,,tetrabutylammonium bromide,,,,,,,,,,,,,,"With tetrabutylammomium bromide, [Gd4(μ3-OH)2(5-chlorine-8-hydroxylquinoline)6(acetylacetone)4], T= 70 °C Wang, Yufang;Cui, Haibo;Guo, Huican;Fang, Ming; Polyhedron; vol. 255; (2024); Art.No: 116988",2024,valid,ionic_liquid,
3045,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",93.5,25.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,acetonitrile,,,,"Catalytic behavior Liu, Kelong;Du, Longchao;Wang, Tingting; Inorganic Chemistry; vol. 63; nb. 10; (2024); p. 4614 - 4627",2024,valid,ionic_liquid,acetonitrile
3048,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",96.0,80.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Yin, Lin;Huang, Jian-Bo;Yue, Tian-Cai;Wang, Lu-Lu;Wang, Duo-Zhi; Inorganic Chemistry; vol. 63; nb. 20; (2024); p. 9109 - 9118",2024,valid,ionic_liquid,无溶剂
3049,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.5,90.0,1.00001,,pyridinium,,,,,,,,,,water,ethyl acetate,,,"Shabbir, Irfan;Ndayambaje, Jean Damascene;Dong, Li;Su, Qian;Cheng, Weiguo; Molecular catalysis; vol. 562; (2024); Art.No: 114227",2024,valid,ionic_liquid,water; ethyl acetate
3052,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",100.0,100.0,0.60001,,tetrabutylammonium chloride,,,,,,,,,,无溶剂,,,,"Damiano, Caterina;Fata, Alessia;Cavalleri, Matteo;Manca, Gabriele;Gallo, Emma; Catalysis science and tech‐ nology; vol. 14; nb. 14; (2024); p. 3996 - 4006",2024,valid,ionic_liquid,无溶剂
3053,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,20.0,0.10133,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Reagent/ catalyst Sarkar, Somnath;Ghosh, Swarbhanu;Mondal, Titu;Khan, Aslam;Islam, Sk. Manirul; New Journal of Chemistry; vol. 48; nb. 22; (2024); p. 10010 - 10018",2024,valid,ionic_liquid,无溶剂
3055,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",84.0,80.0,,,tetrabutylammonium bromide,,,,,,,,,,,,,,"With tetrabutylammomium bromide, Eu(3+)*C H NO  (1-)5 8 4 *C2O4 (2-)*2H2O, T= 80 °C , Catalytic behavior, Reagent/cata‐ lyst Sinchow, Malee;Sraphaengnoi, Oraya;Chuasaard, Thammanoon;Yoshinari, Nobuto;Rujiwatra, Apinpus; Inor‐ ganic Chemistry; vol. 63; nb. 17; (2024); p. 7735 - 7745",2024,valid,ionic_liquid,
3057,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",100.0,100.0,1.00001,,imidazolium,,,,,,,,,,,,,,"Temperature, Reagent/catalyst Cardoso Gomes, Guelber;Ferdeghini, Claudio;Guglielmero, Luca;D’Andrea, Felicia;Guazzelli, Lorenzo;Mez‐ zetta, Andrea;Pomelli, Christian Silvio; Molecules; vol. 29; nb. 9; (2024); Art.No: 2131",2024,valid,ionic_liquid,
3058,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",98.5,90.0,1.00001,,pyridinium,,,,,,,,,,无溶剂,,,,"Sealed tube, Catalytic behavior Shabbir, Irfan;Ndayambaje, Jean Damascene;Dong, Li;Su, Qian;Cheng, Weiguo; Molecular catalysis; vol. 562; (2024); Art.No: 114227",2024,valid,ionic_liquid,无溶剂
3059,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",97.0,70.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Wang, Yufang;Cui, Haibo;Guo, Huican;Fang, Ming; Polyhedron; vol. 255; (2024); Art.No: 116988",2024,valid,ionic_liquid,无溶剂
3060,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",84.0,60.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,water,ethyl acetate,,,"Wu, Ling;Xia, Xiaocheng;An, Wenying;Cui, Wenshan;Liu, Yue;Lv, Wei;Wu, Fengtian; Letters in Organic Chem‐ istry; vol. 21; nb. 7; (2024); p. 611 - 619",2024,valid,ionic_liquid,water; ethyl acetate
3061,Epichlorohydrin,"4-(chloromethyl)-1,3-dioxolan-2-one",99.0,70.0,0.1,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Kong, Xianghe;Liao, Xiaoli;Huang, Zhenkun;Mei, Lei;Wang, Hongqing;Hu, Kongqiu;Shi, Wei‐ qunS100184172400161X; Chinese Chemical Letters; vol. 35; nb. 11; (2024); Art.No: 109642",2024,valid,ionic_liquid,
